Symbol,Name,Sector,PRICINGDATE,PRICECLOSE
HST,Host Hotels & Resorts,Real Estate,2008-09-10,14.960000
HST,Host Hotels & Resorts,Real Estate,2008-09-11,15.160000
HST,Host Hotels & Resorts,Real Estate,2008-09-12,15.440000
HST,Host Hotels & Resorts,Real Estate,2008-09-15,14.440000
HST,Host Hotels & Resorts,Real Estate,2008-09-16,15.020000
HST,Host Hotels & Resorts,Real Estate,2008-09-17,13.560000
HST,Host Hotels & Resorts,Real Estate,2008-09-18,17.000000
HST,Host Hotels & Resorts,Real Estate,2008-09-19,15.990000
HST,Host Hotels & Resorts,Real Estate,2008-09-22,14.480000
HST,Host Hotels & Resorts,Real Estate,2008-09-23,14.270000
HST,Host Hotels & Resorts,Real Estate,2008-09-24,13.710000
HST,Host Hotels & Resorts,Real Estate,2008-09-25,13.790000
HST,Host Hotels & Resorts,Real Estate,2008-09-26,13.950000
HST,Host Hotels & Resorts,Real Estate,2008-09-29,12.390000
HST,Host Hotels & Resorts,Real Estate,2008-09-30,13.290000
HST,Host Hotels & Resorts,Real Estate,2008-10-01,13.010000
HST,Host Hotels & Resorts,Real Estate,2008-10-02,12.090000
HST,Host Hotels & Resorts,Real Estate,2008-10-03,11.400000
HST,Host Hotels & Resorts,Real Estate,2008-10-06,10.720000
HST,Host Hotels & Resorts,Real Estate,2008-10-07,9.790000
HST,Host Hotels & Resorts,Real Estate,2008-10-08,9.760000
HST,Host Hotels & Resorts,Real Estate,2008-10-09,7.850000
HST,Host Hotels & Resorts,Real Estate,2008-10-10,9.280000
HST,Host Hotels & Resorts,Real Estate,2008-10-13,10.180000
HST,Host Hotels & Resorts,Real Estate,2008-10-14,9.590000
HST,Host Hotels & Resorts,Real Estate,2008-10-15,8.500000
HST,Host Hotels & Resorts,Real Estate,2008-10-16,9.080000
HST,Host Hotels & Resorts,Real Estate,2008-10-17,9.190000
HST,Host Hotels & Resorts,Real Estate,2008-10-20,9.340000
HST,Host Hotels & Resorts,Real Estate,2008-10-21,8.820000
HST,Host Hotels & Resorts,Real Estate,2008-10-22,8.210000
HST,Host Hotels & Resorts,Real Estate,2008-10-23,8.240000
HST,Host Hotels & Resorts,Real Estate,2008-10-24,7.500000
HST,Host Hotels & Resorts,Real Estate,2008-10-27,7.080000
HST,Host Hotels & Resorts,Real Estate,2008-10-28,8.980000
HST,Host Hotels & Resorts,Real Estate,2008-10-29,8.810000
HST,Host Hotels & Resorts,Real Estate,2008-10-30,9.570000
HST,Host Hotels & Resorts,Real Estate,2008-10-31,10.340000
HST,Host Hotels & Resorts,Real Estate,2008-11-03,9.770000
HST,Host Hotels & Resorts,Real Estate,2008-11-04,10.480000
HST,Host Hotels & Resorts,Real Estate,2008-11-05,9.250000
HST,Host Hotels & Resorts,Real Estate,2008-11-06,8.540000
HST,Host Hotels & Resorts,Real Estate,2008-11-07,9.070000
HST,Host Hotels & Resorts,Real Estate,2008-11-10,7.970000
HST,Host Hotels & Resorts,Real Estate,2008-11-11,8.160000
HST,Host Hotels & Resorts,Real Estate,2008-11-12,7.430000
HST,Host Hotels & Resorts,Real Estate,2008-11-13,8.290000
HST,Host Hotels & Resorts,Real Estate,2008-11-14,7.150000
HST,Host Hotels & Resorts,Real Estate,2008-11-17,6.760000
HST,Host Hotels & Resorts,Real Estate,2008-11-18,6.670000
HST,Host Hotels & Resorts,Real Estate,2008-11-19,5.490000
HST,Host Hotels & Resorts,Real Estate,2008-11-20,5.060000
HST,Host Hotels & Resorts,Real Estate,2008-11-21,5.940000
HST,Host Hotels & Resorts,Real Estate,2008-11-24,7.380000
HST,Host Hotels & Resorts,Real Estate,2008-11-25,7.010000
HST,Host Hotels & Resorts,Real Estate,2008-11-26,7.580000
HST,Host Hotels & Resorts,Real Estate,2008-11-28,7.520000
HST,Host Hotels & Resorts,Real Estate,2008-12-01,5.920000
HST,Host Hotels & Resorts,Real Estate,2008-12-02,6.710000
HST,Host Hotels & Resorts,Real Estate,2008-12-03,7.250000
HST,Host Hotels & Resorts,Real Estate,2008-12-04,6.910000
HST,Host Hotels & Resorts,Real Estate,2008-12-05,7.580000
HST,Host Hotels & Resorts,Real Estate,2008-12-08,8.520000
HST,Host Hotels & Resorts,Real Estate,2008-12-09,7.150000
HST,Host Hotels & Resorts,Real Estate,2008-12-10,7.620000
HST,Host Hotels & Resorts,Real Estate,2008-12-11,6.320000
HST,Host Hotels & Resorts,Real Estate,2008-12-12,7.250000
HST,Host Hotels & Resorts,Real Estate,2008-12-15,6.980000
HST,Host Hotels & Resorts,Real Estate,2008-12-16,8.160000
HST,Host Hotels & Resorts,Real Estate,2008-12-17,8.200000
HST,Host Hotels & Resorts,Real Estate,2008-12-18,7.150000
HST,Host Hotels & Resorts,Real Estate,2008-12-19,7.740000
HST,Host Hotels & Resorts,Real Estate,2008-12-22,7.290000
HST,Host Hotels & Resorts,Real Estate,2008-12-23,7.150000
HST,Host Hotels & Resorts,Real Estate,2008-12-24,7.290000
HST,Host Hotels & Resorts,Real Estate,2008-12-26,7.420000
HST,Host Hotels & Resorts,Real Estate,2008-12-29,6.780000
HST,Host Hotels & Resorts,Real Estate,2008-12-30,7.060000
HST,Host Hotels & Resorts,Real Estate,2008-12-31,7.570000
FITB,Fifth Third Bancorp,Financials,2007-07-02,40.370000
FITB,Fifth Third Bancorp,Financials,2007-07-03,40.660000
FITB,Fifth Third Bancorp,Financials,2007-07-05,40.280000
FITB,Fifth Third Bancorp,Financials,2007-07-06,40.080000
FITB,Fifth Third Bancorp,Financials,2007-07-09,39.760000
FITB,Fifth Third Bancorp,Financials,2007-07-10,38.750000
FITB,Fifth Third Bancorp,Financials,2007-07-11,38.990000
FITB,Fifth Third Bancorp,Financials,2007-07-12,40.470000
FITB,Fifth Third Bancorp,Financials,2007-07-13,40.790000
FITB,Fifth Third Bancorp,Financials,2007-07-16,40.500000
FITB,Fifth Third Bancorp,Financials,2007-07-17,40.650000
FITB,Fifth Third Bancorp,Financials,2007-07-18,40.110000
FITB,Fifth Third Bancorp,Financials,2007-07-19,39.550000
FITB,Fifth Third Bancorp,Financials,2007-07-20,38.690000
FITB,Fifth Third Bancorp,Financials,2007-07-23,38.780000
FITB,Fifth Third Bancorp,Financials,2007-07-24,37.540000
FITB,Fifth Third Bancorp,Financials,2007-07-25,38.230000
FITB,Fifth Third Bancorp,Financials,2007-07-26,37.180000
FITB,Fifth Third Bancorp,Financials,2007-07-27,36.780000
FITB,Fifth Third Bancorp,Financials,2007-07-30,38.070000
FITB,Fifth Third Bancorp,Financials,2007-07-31,36.890000
FITB,Fifth Third Bancorp,Financials,2007-08-01,37.190000
FITB,Fifth Third Bancorp,Financials,2007-08-02,37.480000
FITB,Fifth Third Bancorp,Financials,2007-08-03,36.090000
FITB,Fifth Third Bancorp,Financials,2007-08-06,38.820000
FITB,Fifth Third Bancorp,Financials,2007-08-07,39.530000
FITB,Fifth Third Bancorp,Financials,2007-08-08,40.100000
FITB,Fifth Third Bancorp,Financials,2007-08-09,38.610000
FITB,Fifth Third Bancorp,Financials,2007-08-10,39.220000
FITB,Fifth Third Bancorp,Financials,2007-08-13,37.610000
FITB,Fifth Third Bancorp,Financials,2007-08-14,37.420000
FITB,Fifth Third Bancorp,Financials,2007-08-15,37.380000
FITB,Fifth Third Bancorp,Financials,2007-08-16,36.390000
FITB,Fifth Third Bancorp,Financials,2007-08-17,38.030000
FITB,Fifth Third Bancorp,Financials,2007-08-20,36.910000
FITB,Fifth Third Bancorp,Financials,2007-08-21,37.200000
FITB,Fifth Third Bancorp,Financials,2007-08-22,37.150000
FITB,Fifth Third Bancorp,Financials,2007-08-23,37.010000
FITB,Fifth Third Bancorp,Financials,2007-08-24,37.010000
FITB,Fifth Third Bancorp,Financials,2007-08-27,36.400000
FITB,Fifth Third Bancorp,Financials,2007-08-28,35.360000
FITB,Fifth Third Bancorp,Financials,2007-08-29,36.270000
FITB,Fifth Third Bancorp,Financials,2007-08-30,35.420000
FITB,Fifth Third Bancorp,Financials,2007-08-31,35.690000
FITB,Fifth Third Bancorp,Financials,2007-09-04,35.690000
FITB,Fifth Third Bancorp,Financials,2007-09-05,34.730000
FITB,Fifth Third Bancorp,Financials,2007-09-06,35.250000
FITB,Fifth Third Bancorp,Financials,2007-09-07,34.790000
FITB,Fifth Third Bancorp,Financials,2007-09-10,35.060000
FITB,Fifth Third Bancorp,Financials,2007-09-11,34.800000
FITB,Fifth Third Bancorp,Financials,2007-09-12,34.420000
FITB,Fifth Third Bancorp,Financials,2007-09-13,34.410000
FITB,Fifth Third Bancorp,Financials,2007-09-14,34.770000
FITB,Fifth Third Bancorp,Financials,2007-09-17,34.720000
FITB,Fifth Third Bancorp,Financials,2007-09-18,36.640000
FITB,Fifth Third Bancorp,Financials,2007-09-19,36.500000
FITB,Fifth Third Bancorp,Financials,2007-09-20,35.410000
FITB,Fifth Third Bancorp,Financials,2007-09-21,35.230000
FITB,Fifth Third Bancorp,Financials,2007-09-24,34.610000
FITB,Fifth Third Bancorp,Financials,2007-09-25,34.839900
FITB,Fifth Third Bancorp,Financials,2007-09-26,34.210000
FITB,Fifth Third Bancorp,Financials,2007-09-27,34.220000
FITB,Fifth Third Bancorp,Financials,2007-09-28,33.880000
FITB,Fifth Third Bancorp,Financials,2007-10-01,34.310000
FITB,Fifth Third Bancorp,Financials,2007-10-02,34.550000
FITB,Fifth Third Bancorp,Financials,2007-10-03,34.680000
FITB,Fifth Third Bancorp,Financials,2007-10-04,34.890000
FITB,Fifth Third Bancorp,Financials,2007-10-05,35.080000
FITB,Fifth Third Bancorp,Financials,2007-10-08,34.950000
FITB,Fifth Third Bancorp,Financials,2007-10-09,35.060000
FITB,Fifth Third Bancorp,Financials,2007-10-10,34.160000
FITB,Fifth Third Bancorp,Financials,2007-10-11,33.680000
FITB,Fifth Third Bancorp,Financials,2007-10-12,33.039900
FITB,Fifth Third Bancorp,Financials,2007-10-15,32.640000
FITB,Fifth Third Bancorp,Financials,2007-10-16,31.130000
FITB,Fifth Third Bancorp,Financials,2007-10-17,31.000000
FITB,Fifth Third Bancorp,Financials,2007-10-18,30.480000
FITB,Fifth Third Bancorp,Financials,2007-10-19,29.970000
FITB,Fifth Third Bancorp,Financials,2007-10-22,29.900000
FITB,Fifth Third Bancorp,Financials,2007-10-23,29.980000
FITB,Fifth Third Bancorp,Financials,2007-10-24,29.270000
FITB,Fifth Third Bancorp,Financials,2007-10-25,29.150000
FITB,Fifth Third Bancorp,Financials,2007-10-26,29.620000
FITB,Fifth Third Bancorp,Financials,2007-10-29,29.700000
FITB,Fifth Third Bancorp,Financials,2007-10-30,30.660000
FITB,Fifth Third Bancorp,Financials,2007-10-31,31.280000
FITB,Fifth Third Bancorp,Financials,2007-11-01,29.920000
FITB,Fifth Third Bancorp,Financials,2007-11-02,29.840000
FITB,Fifth Third Bancorp,Financials,2007-11-05,29.590000
FITB,Fifth Third Bancorp,Financials,2007-11-06,29.730000
FITB,Fifth Third Bancorp,Financials,2007-11-07,27.780000
FITB,Fifth Third Bancorp,Financials,2007-11-08,28.460000
FITB,Fifth Third Bancorp,Financials,2007-11-09,28.830000
FITB,Fifth Third Bancorp,Financials,2007-11-12,28.990000
FITB,Fifth Third Bancorp,Financials,2007-11-13,29.910000
FITB,Fifth Third Bancorp,Financials,2007-11-14,29.150000
FITB,Fifth Third Bancorp,Financials,2007-11-15,28.180000
FITB,Fifth Third Bancorp,Financials,2007-11-16,27.810000
FITB,Fifth Third Bancorp,Financials,2007-11-19,27.510000
FITB,Fifth Third Bancorp,Financials,2007-11-20,27.350000
FITB,Fifth Third Bancorp,Financials,2007-11-21,27.160000
FITB,Fifth Third Bancorp,Financials,2007-11-23,28.040000
FITB,Fifth Third Bancorp,Financials,2007-11-26,26.230000
FITB,Fifth Third Bancorp,Financials,2007-11-27,27.360000
FITB,Fifth Third Bancorp,Financials,2007-11-28,29.070000
FITB,Fifth Third Bancorp,Financials,2007-11-29,28.640000
FITB,Fifth Third Bancorp,Financials,2007-11-30,29.910000
FITB,Fifth Third Bancorp,Financials,2007-12-03,29.980000
FITB,Fifth Third Bancorp,Financials,2007-12-04,28.650000
FITB,Fifth Third Bancorp,Financials,2007-12-05,28.990000
FITB,Fifth Third Bancorp,Financials,2007-12-06,29.990000
FITB,Fifth Third Bancorp,Financials,2007-12-07,29.780000
FITB,Fifth Third Bancorp,Financials,2007-12-10,31.010000
FITB,Fifth Third Bancorp,Financials,2007-12-11,28.770000
FITB,Fifth Third Bancorp,Financials,2007-12-12,27.030000
FITB,Fifth Third Bancorp,Financials,2007-12-13,27.590000
FITB,Fifth Third Bancorp,Financials,2007-12-14,26.600000
FITB,Fifth Third Bancorp,Financials,2007-12-17,26.590000
FITB,Fifth Third Bancorp,Financials,2007-12-18,26.560000
FITB,Fifth Third Bancorp,Financials,2007-12-19,25.530000
FITB,Fifth Third Bancorp,Financials,2007-12-20,25.730000
FITB,Fifth Third Bancorp,Financials,2007-12-21,27.060000
FITB,Fifth Third Bancorp,Financials,2007-12-24,27.020000
FITB,Fifth Third Bancorp,Financials,2007-12-26,26.580000
FITB,Fifth Third Bancorp,Financials,2007-12-27,25.190000
FITB,Fifth Third Bancorp,Financials,2007-12-28,25.240000
FITB,Fifth Third Bancorp,Financials,2007-12-31,25.130000
FITB,Fifth Third Bancorp,Financials,2008-01-02,24.410000
FITB,Fifth Third Bancorp,Financials,2008-01-03,24.570000
FITB,Fifth Third Bancorp,Financials,2008-01-04,23.780000
FITB,Fifth Third Bancorp,Financials,2008-01-07,23.230000
FITB,Fifth Third Bancorp,Financials,2008-01-08,22.560000
FITB,Fifth Third Bancorp,Financials,2008-01-09,23.160000
FITB,Fifth Third Bancorp,Financials,2008-01-10,23.690000
FITB,Fifth Third Bancorp,Financials,2008-01-11,24.360000
FITB,Fifth Third Bancorp,Financials,2008-01-14,23.820000
FITB,Fifth Third Bancorp,Financials,2008-01-15,22.910000
FITB,Fifth Third Bancorp,Financials,2008-01-16,24.060000
FITB,Fifth Third Bancorp,Financials,2008-01-17,23.090000
FITB,Fifth Third Bancorp,Financials,2008-01-18,22.600000
FITB,Fifth Third Bancorp,Financials,2008-01-22,23.530000
FITB,Fifth Third Bancorp,Financials,2008-01-23,25.160000
FITB,Fifth Third Bancorp,Financials,2008-01-24,25.210000
FITB,Fifth Third Bancorp,Financials,2008-01-25,24.490000
FITB,Fifth Third Bancorp,Financials,2008-01-28,25.750000
FITB,Fifth Third Bancorp,Financials,2008-01-29,26.470000
FITB,Fifth Third Bancorp,Financials,2008-01-30,26.060000
FITB,Fifth Third Bancorp,Financials,2008-01-31,27.100000
FITB,Fifth Third Bancorp,Financials,2008-02-01,28.060000
FITB,Fifth Third Bancorp,Financials,2008-02-04,27.090000
FITB,Fifth Third Bancorp,Financials,2008-02-05,25.750000
FITB,Fifth Third Bancorp,Financials,2008-02-06,26.050000
FITB,Fifth Third Bancorp,Financials,2008-02-07,26.380000
FITB,Fifth Third Bancorp,Financials,2008-02-08,25.670000
FITB,Fifth Third Bancorp,Financials,2008-02-11,24.990000
FITB,Fifth Third Bancorp,Financials,2008-02-12,26.050000
FITB,Fifth Third Bancorp,Financials,2008-02-13,26.000000
FITB,Fifth Third Bancorp,Financials,2008-02-14,25.140000
FITB,Fifth Third Bancorp,Financials,2008-02-15,25.620000
FITB,Fifth Third Bancorp,Financials,2008-02-19,24.610000
FITB,Fifth Third Bancorp,Financials,2008-02-20,24.820000
FITB,Fifth Third Bancorp,Financials,2008-02-21,24.260000
FITB,Fifth Third Bancorp,Financials,2008-02-22,24.720000
FITB,Fifth Third Bancorp,Financials,2008-02-25,24.940000
FITB,Fifth Third Bancorp,Financials,2008-02-26,25.080000
FITB,Fifth Third Bancorp,Financials,2008-02-27,24.940000
FITB,Fifth Third Bancorp,Financials,2008-02-28,24.050000
FITB,Fifth Third Bancorp,Financials,2008-02-29,22.900000
FITB,Fifth Third Bancorp,Financials,2008-03-03,22.920000
FITB,Fifth Third Bancorp,Financials,2008-03-04,22.900000
FITB,Fifth Third Bancorp,Financials,2008-03-05,22.360000
FITB,Fifth Third Bancorp,Financials,2008-03-06,21.720000
FITB,Fifth Third Bancorp,Financials,2008-03-07,22.000000
FITB,Fifth Third Bancorp,Financials,2008-03-10,22.000000
FITB,Fifth Third Bancorp,Financials,2008-03-11,24.120000
FITB,Fifth Third Bancorp,Financials,2008-03-12,23.060000
FITB,Fifth Third Bancorp,Financials,2008-03-13,22.820000
FITB,Fifth Third Bancorp,Financials,2008-03-14,21.840000
FITB,Fifth Third Bancorp,Financials,2008-03-17,21.120000
FITB,Fifth Third Bancorp,Financials,2008-03-18,22.290000
FITB,Fifth Third Bancorp,Financials,2008-03-19,21.820000
FITB,Fifth Third Bancorp,Financials,2008-03-20,23.350000
FITB,Fifth Third Bancorp,Financials,2008-03-24,23.680000
FITB,Fifth Third Bancorp,Financials,2008-03-25,23.250000
FITB,Fifth Third Bancorp,Financials,2008-03-26,22.380000
FITB,Fifth Third Bancorp,Financials,2008-03-27,21.330000
FITB,Fifth Third Bancorp,Financials,2008-03-28,20.820000
FITB,Fifth Third Bancorp,Financials,2008-03-31,20.920000
FITB,Fifth Third Bancorp,Financials,2008-04-01,22.490000
FITB,Fifth Third Bancorp,Financials,2008-04-02,22.630000
FITB,Fifth Third Bancorp,Financials,2008-04-03,22.550000
FITB,Fifth Third Bancorp,Financials,2008-04-04,22.710000
FITB,Fifth Third Bancorp,Financials,2008-04-07,23.120000
FITB,Fifth Third Bancorp,Financials,2008-04-08,22.110000
FITB,Fifth Third Bancorp,Financials,2008-04-09,21.640000
FITB,Fifth Third Bancorp,Financials,2008-04-10,21.360000
FITB,Fifth Third Bancorp,Financials,2008-04-11,20.860000
FITB,Fifth Third Bancorp,Financials,2008-04-14,19.020000
FITB,Fifth Third Bancorp,Financials,2008-04-15,19.260000
FITB,Fifth Third Bancorp,Financials,2008-04-16,20.100000
FITB,Fifth Third Bancorp,Financials,2008-04-17,20.540000
FITB,Fifth Third Bancorp,Financials,2008-04-18,20.950000
FITB,Fifth Third Bancorp,Financials,2008-04-21,19.380000
FITB,Fifth Third Bancorp,Financials,2008-04-22,20.930000
FITB,Fifth Third Bancorp,Financials,2008-04-23,19.900000
FITB,Fifth Third Bancorp,Financials,2008-04-24,21.250000
FITB,Fifth Third Bancorp,Financials,2008-04-25,21.780000
FITB,Fifth Third Bancorp,Financials,2008-04-28,22.010000
FITB,Fifth Third Bancorp,Financials,2008-04-29,21.720000
FITB,Fifth Third Bancorp,Financials,2008-04-30,21.430000
FITB,Fifth Third Bancorp,Financials,2008-05-01,22.610000
FITB,Fifth Third Bancorp,Financials,2008-05-02,22.650000
FITB,Fifth Third Bancorp,Financials,2008-05-05,22.190000
FITB,Fifth Third Bancorp,Financials,2008-05-06,22.460000
FITB,Fifth Third Bancorp,Financials,2008-05-07,21.850000
FITB,Fifth Third Bancorp,Financials,2008-05-08,20.900000
FITB,Fifth Third Bancorp,Financials,2008-05-09,20.770000
FITB,Fifth Third Bancorp,Financials,2008-05-12,21.260000
FITB,Fifth Third Bancorp,Financials,2008-05-13,20.730000
FITB,Fifth Third Bancorp,Financials,2008-05-14,20.950000
FITB,Fifth Third Bancorp,Financials,2008-05-15,21.110000
FITB,Fifth Third Bancorp,Financials,2008-05-16,20.480000
FITB,Fifth Third Bancorp,Financials,2008-05-19,20.470000
FITB,Fifth Third Bancorp,Financials,2008-05-20,19.990000
FITB,Fifth Third Bancorp,Financials,2008-05-21,19.720000
FITB,Fifth Third Bancorp,Financials,2008-05-22,19.880000
FITB,Fifth Third Bancorp,Financials,2008-05-23,19.260000
FITB,Fifth Third Bancorp,Financials,2008-05-27,19.550000
FITB,Fifth Third Bancorp,Financials,2008-05-28,18.850000
FITB,Fifth Third Bancorp,Financials,2008-05-29,19.220000
FITB,Fifth Third Bancorp,Financials,2008-05-30,18.700000
FITB,Fifth Third Bancorp,Financials,2008-06-02,17.990000
FITB,Fifth Third Bancorp,Financials,2008-06-03,17.350000
FITB,Fifth Third Bancorp,Financials,2008-06-04,17.420000
FITB,Fifth Third Bancorp,Financials,2008-06-05,17.560000
FITB,Fifth Third Bancorp,Financials,2008-06-06,16.740000
FITB,Fifth Third Bancorp,Financials,2008-06-09,16.780000
FITB,Fifth Third Bancorp,Financials,2008-06-10,16.430000
FITB,Fifth Third Bancorp,Financials,2008-06-11,15.340000
FITB,Fifth Third Bancorp,Financials,2008-06-12,14.690000
FITB,Fifth Third Bancorp,Financials,2008-06-13,13.170000
FITB,Fifth Third Bancorp,Financials,2008-06-16,13.560000
FITB,Fifth Third Bancorp,Financials,2008-06-17,12.730000
FITB,Fifth Third Bancorp,Financials,2008-06-18,9.260000
FITB,Fifth Third Bancorp,Financials,2008-06-19,9.750000
FITB,Fifth Third Bancorp,Financials,2008-06-20,10.110000
FITB,Fifth Third Bancorp,Financials,2008-06-23,10.050000
FITB,Fifth Third Bancorp,Financials,2008-06-24,10.160000
FITB,Fifth Third Bancorp,Financials,2008-06-25,10.300000
FITB,Fifth Third Bancorp,Financials,2008-06-26,10.310000
FITB,Fifth Third Bancorp,Financials,2008-06-27,10.230000
FITB,Fifth Third Bancorp,Financials,2008-06-30,10.180000
FITB,Fifth Third Bancorp,Financials,2008-07-01,10.610000
FITB,Fifth Third Bancorp,Financials,2008-07-02,10.650000
FITB,Fifth Third Bancorp,Financials,2008-07-03,10.560000
FITB,Fifth Third Bancorp,Financials,2008-07-07,10.310000
FITB,Fifth Third Bancorp,Financials,2008-07-08,11.610000
FITB,Fifth Third Bancorp,Financials,2008-07-09,11.100000
FITB,Fifth Third Bancorp,Financials,2008-07-10,11.840000
FITB,Fifth Third Bancorp,Financials,2008-07-11,12.480000
FITB,Fifth Third Bancorp,Financials,2008-07-14,11.160000
FITB,Fifth Third Bancorp,Financials,2008-07-15,10.440000
FITB,Fifth Third Bancorp,Financials,2008-07-16,12.140000
FITB,Fifth Third Bancorp,Financials,2008-07-17,13.760000
FITB,Fifth Third Bancorp,Financials,2008-07-18,13.530000
FITB,Fifth Third Bancorp,Financials,2008-07-21,13.390000
FITB,Fifth Third Bancorp,Financials,2008-07-22,14.950000
FITB,Fifth Third Bancorp,Financials,2008-07-23,14.650000
FITB,Fifth Third Bancorp,Financials,2008-07-24,13.590000
FITB,Fifth Third Bancorp,Financials,2008-07-25,13.720000
FITB,Fifth Third Bancorp,Financials,2008-07-28,12.940000
FITB,Fifth Third Bancorp,Financials,2008-07-29,14.180000
FITB,Fifth Third Bancorp,Financials,2008-07-30,14.240000
FITB,Fifth Third Bancorp,Financials,2008-07-31,13.970000
FITB,Fifth Third Bancorp,Financials,2008-08-01,13.990000
FITB,Fifth Third Bancorp,Financials,2008-08-04,13.970000
FITB,Fifth Third Bancorp,Financials,2008-08-05,14.980000
FITB,Fifth Third Bancorp,Financials,2008-08-06,15.050000
FITB,Fifth Third Bancorp,Financials,2008-08-07,15.000000
FITB,Fifth Third Bancorp,Financials,2008-08-08,15.680000
FITB,Fifth Third Bancorp,Financials,2008-08-11,16.100000
FITB,Fifth Third Bancorp,Financials,2008-08-12,14.800000
FITB,Fifth Third Bancorp,Financials,2008-08-13,14.080000
FITB,Fifth Third Bancorp,Financials,2008-08-14,14.750000
FITB,Fifth Third Bancorp,Financials,2008-08-15,15.070000
FITB,Fifth Third Bancorp,Financials,2008-08-18,14.330000
FITB,Fifth Third Bancorp,Financials,2008-08-19,13.720000
FITB,Fifth Third Bancorp,Financials,2008-08-20,13.970000
FITB,Fifth Third Bancorp,Financials,2008-08-21,14.120000
FITB,Fifth Third Bancorp,Financials,2008-08-22,14.630000
FITB,Fifth Third Bancorp,Financials,2008-08-25,14.170000
FITB,Fifth Third Bancorp,Financials,2008-08-26,14.270000
FITB,Fifth Third Bancorp,Financials,2008-08-27,15.100000
FITB,Fifth Third Bancorp,Financials,2008-08-28,15.350000
FITB,Fifth Third Bancorp,Financials,2008-08-29,15.780000
FITB,Fifth Third Bancorp,Financials,2008-09-02,16.260000
FITB,Fifth Third Bancorp,Financials,2008-09-03,16.410000
FITB,Fifth Third Bancorp,Financials,2008-09-04,15.190000
FITB,Fifth Third Bancorp,Financials,2008-09-05,16.160000
FITB,Fifth Third Bancorp,Financials,2008-09-08,16.900000
FITB,Fifth Third Bancorp,Financials,2008-09-09,15.930000
FITB,Fifth Third Bancorp,Financials,2008-09-10,14.850000
FITB,Fifth Third Bancorp,Financials,2008-09-11,15.030000
FITB,Fifth Third Bancorp,Financials,2008-09-12,15.310000
FITB,Fifth Third Bancorp,Financials,2008-09-15,14.110000
FITB,Fifth Third Bancorp,Financials,2008-09-16,15.450000
FITB,Fifth Third Bancorp,Financials,2008-09-17,14.300000
FITB,Fifth Third Bancorp,Financials,2008-09-18,15.960000
FITB,Fifth Third Bancorp,Financials,2008-09-19,18.880000
FITB,Fifth Third Bancorp,Financials,2008-09-22,17.000000
FITB,Fifth Third Bancorp,Financials,2008-09-23,16.410000
FITB,Fifth Third Bancorp,Financials,2008-09-24,16.530000
FITB,Fifth Third Bancorp,Financials,2008-09-25,16.660000
FITB,Fifth Third Bancorp,Financials,2008-09-26,16.160000
FITB,Fifth Third Bancorp,Financials,2008-09-29,9.110000
FITB,Fifth Third Bancorp,Financials,2008-09-30,11.900000
FITB,Fifth Third Bancorp,Financials,2008-10-01,13.820000
FITB,Fifth Third Bancorp,Financials,2008-10-02,13.350000
FITB,Fifth Third Bancorp,Financials,2008-10-03,13.220000
FITB,Fifth Third Bancorp,Financials,2008-10-06,12.160000
FITB,Fifth Third Bancorp,Financials,2008-10-07,11.100000
FITB,Fifth Third Bancorp,Financials,2008-10-08,12.010000
FITB,Fifth Third Bancorp,Financials,2008-10-09,9.730000
FITB,Fifth Third Bancorp,Financials,2008-10-10,10.400000
FITB,Fifth Third Bancorp,Financials,2008-10-13,10.870000
FITB,Fifth Third Bancorp,Financials,2008-10-14,13.210000
FITB,Fifth Third Bancorp,Financials,2008-10-15,12.660000
FITB,Fifth Third Bancorp,Financials,2008-10-16,12.860000
FITB,Fifth Third Bancorp,Financials,2008-10-17,12.240000
FITB,Fifth Third Bancorp,Financials,2008-10-20,12.230000
FITB,Fifth Third Bancorp,Financials,2008-10-21,12.250000
FITB,Fifth Third Bancorp,Financials,2008-10-22,11.810000
FITB,Fifth Third Bancorp,Financials,2008-10-23,11.320000
FITB,Fifth Third Bancorp,Financials,2008-10-24,8.070000
FITB,Fifth Third Bancorp,Financials,2008-10-27,8.470000
FITB,Fifth Third Bancorp,Financials,2008-10-28,10.760000
FITB,Fifth Third Bancorp,Financials,2008-10-29,10.770000
FITB,Fifth Third Bancorp,Financials,2008-10-30,10.160000
FITB,Fifth Third Bancorp,Financials,2008-10-31,10.850000
FITB,Fifth Third Bancorp,Financials,2008-11-03,11.500000
FITB,Fifth Third Bancorp,Financials,2008-11-04,12.350000
FITB,Fifth Third Bancorp,Financials,2008-11-05,11.070000
FITB,Fifth Third Bancorp,Financials,2008-11-06,10.110000
FITB,Fifth Third Bancorp,Financials,2008-11-07,10.690000
FITB,Fifth Third Bancorp,Financials,2008-11-10,10.070000
FITB,Fifth Third Bancorp,Financials,2008-11-11,10.000000
FITB,Fifth Third Bancorp,Financials,2008-11-12,9.090000
FITB,Fifth Third Bancorp,Financials,2008-11-13,10.450000
FITB,Fifth Third Bancorp,Financials,2008-11-14,9.540000
FITB,Fifth Third Bancorp,Financials,2008-11-17,9.140000
FITB,Fifth Third Bancorp,Financials,2008-11-18,9.320000
FITB,Fifth Third Bancorp,Financials,2008-11-19,8.410000
FITB,Fifth Third Bancorp,Financials,2008-11-20,7.710000
FITB,Fifth Third Bancorp,Financials,2008-11-21,7.490000
FITB,Fifth Third Bancorp,Financials,2008-11-24,8.680000
