Symbol,Name,Sector,PRICINGDATE,PRICECLOSE
FANG,Diamondback Energy,Energy,2020-01-02,92.650000
FANG,Diamondback Energy,Energy,2020-01-03,94.410000
FANG,Diamondback Energy,Energy,2020-01-06,94.900000
FANG,Diamondback Energy,Energy,2020-01-07,96.420000
FANG,Diamondback Energy,Energy,2020-01-08,93.330000
FANG,Diamondback Energy,Energy,2020-01-09,94.150000
FANG,Diamondback Energy,Energy,2020-01-10,92.260000
FANG,Diamondback Energy,Energy,2020-01-13,90.480000
FANG,Diamondback Energy,Energy,2020-01-14,91.260000
FANG,Diamondback Energy,Energy,2020-01-15,91.310000
FANG,Diamondback Energy,Energy,2020-01-16,90.740000
FANG,Diamondback Energy,Energy,2020-01-17,89.540000
FANG,Diamondback Energy,Energy,2020-01-21,88.320000
FANG,Diamondback Energy,Energy,2020-01-22,85.490000
FANG,Diamondback Energy,Energy,2020-01-23,84.700000
FANG,Diamondback Energy,Energy,2020-01-24,82.840000
FANG,Diamondback Energy,Energy,2020-01-27,79.370000
FANG,Diamondback Energy,Energy,2020-01-28,79.120000
FANG,Diamondback Energy,Energy,2020-01-29,77.570000
FANG,Diamondback Energy,Energy,2020-01-30,76.490000
FANG,Diamondback Energy,Energy,2020-01-31,74.400000
FANG,Diamondback Energy,Energy,2020-02-03,73.080000
FANG,Diamondback Energy,Energy,2020-02-04,73.220000
FANG,Diamondback Energy,Energy,2020-02-05,77.400000
FANG,Diamondback Energy,Energy,2020-02-06,76.230000
FANG,Diamondback Energy,Energy,2020-02-07,74.240000
FANG,Diamondback Energy,Energy,2020-02-10,72.000000
FANG,Diamondback Energy,Energy,2020-02-11,72.510000
FANG,Diamondback Energy,Energy,2020-02-12,74.350000
FANG,Diamondback Energy,Energy,2020-02-13,74.540000
FANG,Diamondback Energy,Energy,2020-02-14,74.970000
FANG,Diamondback Energy,Energy,2020-02-18,74.560000
FANG,Diamondback Energy,Energy,2020-02-19,79.290000
FANG,Diamondback Energy,Energy,2020-02-20,78.480000
FANG,Diamondback Energy,Energy,2020-02-21,76.400000
FANG,Diamondback Energy,Energy,2020-02-24,71.080000
FANG,Diamondback Energy,Energy,2020-02-25,67.160000
FANG,Diamondback Energy,Energy,2020-02-26,63.140000
FANG,Diamondback Energy,Energy,2020-02-27,59.480000
FANG,Diamondback Energy,Energy,2020-02-28,62.000000
FANG,Diamondback Energy,Energy,2020-03-02,62.140000
FANG,Diamondback Energy,Energy,2020-03-03,61.760000
FANG,Diamondback Energy,Energy,2020-03-04,61.070000
FANG,Diamondback Energy,Energy,2020-03-05,58.210000
FANG,Diamondback Energy,Energy,2020-03-06,48.560000
FANG,Diamondback Energy,Energy,2020-03-09,26.880000
FANG,Diamondback Energy,Energy,2020-03-10,29.680000
FANG,Diamondback Energy,Energy,2020-03-11,26.200000
FANG,Diamondback Energy,Energy,2020-03-12,25.620000
FANG,Diamondback Energy,Energy,2020-03-13,27.190000
FANG,Diamondback Energy,Energy,2020-03-16,23.490000
FANG,Diamondback Energy,Energy,2020-03-17,20.230000
FANG,Diamondback Energy,Energy,2020-03-18,15.560000
FANG,Diamondback Energy,Energy,2020-03-19,18.690000
FANG,Diamondback Energy,Energy,2020-03-20,18.590000
FANG,Diamondback Energy,Energy,2020-03-23,20.370000
FANG,Diamondback Energy,Energy,2020-03-24,24.120000
FANG,Diamondback Energy,Energy,2020-03-25,24.170000
FANG,Diamondback Energy,Energy,2020-03-26,25.950000
FANG,Diamondback Energy,Energy,2020-03-27,23.870000
FANG,Diamondback Energy,Energy,2020-03-30,23.590000
FANG,Diamondback Energy,Energy,2020-03-31,26.200000
FANG,Diamondback Energy,Energy,2020-04-01,25.070000
FANG,Diamondback Energy,Energy,2020-04-02,29.050000
FANG,Diamondback Energy,Energy,2020-04-03,31.590000
FANG,Diamondback Energy,Energy,2020-04-06,32.100000
FANG,Diamondback Energy,Energy,2020-04-07,33.010000
FANG,Diamondback Energy,Energy,2020-04-08,37.480000
FANG,Diamondback Energy,Energy,2020-04-09,34.860000
FANG,Diamondback Energy,Energy,2020-04-13,33.080000
FANG,Diamondback Energy,Energy,2020-04-14,31.650000
FANG,Diamondback Energy,Energy,2020-04-15,30.230000
FANG,Diamondback Energy,Energy,2020-04-16,28.030000
FANG,Diamondback Energy,Energy,2020-04-17,31.520000
FANG,Diamondback Energy,Energy,2020-04-20,30.860000
FANG,Diamondback Energy,Energy,2020-04-21,31.400000
FANG,Diamondback Energy,Energy,2020-04-22,34.240000
FANG,Diamondback Energy,Energy,2020-04-23,37.100000
FANG,Diamondback Energy,Energy,2020-04-24,35.780000
FANG,Diamondback Energy,Energy,2020-04-27,36.220000
FANG,Diamondback Energy,Energy,2020-04-28,38.000000
FANG,Diamondback Energy,Energy,2020-04-29,44.190000
FANG,Diamondback Energy,Energy,2020-04-30,43.540000
FANG,Diamondback Energy,Energy,2020-05-01,40.280000
FANG,Diamondback Energy,Energy,2020-05-04,42.520000
FANG,Diamondback Energy,Energy,2020-05-05,40.330000
FANG,Diamondback Energy,Energy,2020-05-06,38.920000
FANG,Diamondback Energy,Energy,2020-05-07,40.370000
FANG,Diamondback Energy,Energy,2020-05-08,42.080000
FANG,Diamondback Energy,Energy,2020-05-11,41.020000
FANG,Diamondback Energy,Energy,2020-05-12,40.870000
FANG,Diamondback Energy,Energy,2020-05-13,37.790000
FANG,Diamondback Energy,Energy,2020-05-14,38.180000
FANG,Diamondback Energy,Energy,2020-05-15,38.780000
FANG,Diamondback Energy,Energy,2020-05-18,43.440000
FANG,Diamondback Energy,Energy,2020-05-19,41.840000
FANG,Diamondback Energy,Energy,2020-05-20,43.660000
FANG,Diamondback Energy,Energy,2020-05-21,42.890000
FANG,Diamondback Energy,Energy,2020-05-22,42.940000
FANG,Diamondback Energy,Energy,2020-05-26,44.900000
FANG,Diamondback Energy,Energy,2020-05-27,44.300000
FANG,Diamondback Energy,Energy,2020-05-28,43.020000
FANG,Diamondback Energy,Energy,2020-05-29,42.580000
FANG,Diamondback Energy,Energy,2020-06-01,43.730000
FANG,Diamondback Energy,Energy,2020-06-02,45.610000
FANG,Diamondback Energy,Energy,2020-06-03,47.580000
FANG,Diamondback Energy,Energy,2020-06-04,47.680000
FANG,Diamondback Energy,Energy,2020-06-05,52.210000
FANG,Diamondback Energy,Energy,2020-06-08,59.820000
FANG,Diamondback Energy,Energy,2020-06-09,53.920000
FANG,Diamondback Energy,Energy,2020-06-10,50.170000
FANG,Diamondback Energy,Energy,2020-06-11,44.360000
FANG,Diamondback Energy,Energy,2020-06-12,46.960000
FANG,Diamondback Energy,Energy,2020-06-15,48.120000
FANG,Diamondback Energy,Energy,2020-06-16,49.970000
FANG,Diamondback Energy,Energy,2020-06-17,46.550000
FANG,Diamondback Energy,Energy,2020-06-18,46.590000
FANG,Diamondback Energy,Energy,2020-06-19,46.730000
FANG,Diamondback Energy,Energy,2020-06-22,46.090000
FANG,Diamondback Energy,Energy,2020-06-23,46.310000
FANG,Diamondback Energy,Energy,2020-06-24,41.900000
FANG,Diamondback Energy,Energy,2020-06-25,43.620000
FANG,Diamondback Energy,Energy,2020-06-26,41.130000
FANG,Diamondback Energy,Energy,2020-06-29,41.430000
FANG,Diamondback Energy,Energy,2020-06-30,41.820000
FANG,Diamondback Energy,Energy,2020-07-01,39.600000
FANG,Diamondback Energy,Energy,2020-07-02,41.560000
FANG,Diamondback Energy,Energy,2020-07-06,42.880000
FANG,Diamondback Energy,Energy,2020-07-07,40.120000
FANG,Diamondback Energy,Energy,2020-07-08,40.230000
FANG,Diamondback Energy,Energy,2020-07-09,37.500000
FANG,Diamondback Energy,Energy,2020-07-10,38.930000
FANG,Diamondback Energy,Energy,2020-07-13,37.100000
FANG,Diamondback Energy,Energy,2020-07-14,39.280000
FANG,Diamondback Energy,Energy,2020-07-15,39.900000
FANG,Diamondback Energy,Energy,2020-07-16,39.510000
FANG,Diamondback Energy,Energy,2020-07-17,39.020000
FANG,Diamondback Energy,Energy,2020-07-20,38.580000
FANG,Diamondback Energy,Energy,2020-07-21,42.110000
FANG,Diamondback Energy,Energy,2020-07-22,41.700000
FANG,Diamondback Energy,Energy,2020-07-23,41.070000
FANG,Diamondback Energy,Energy,2020-07-24,40.730000
FANG,Diamondback Energy,Energy,2020-07-27,40.050000
FANG,Diamondback Energy,Energy,2020-07-28,38.880000
FANG,Diamondback Energy,Energy,2020-07-29,40.760000
FANG,Diamondback Energy,Energy,2020-07-30,39.510000
FANG,Diamondback Energy,Energy,2020-07-31,39.860000
FANG,Diamondback Energy,Energy,2020-08-03,40.010000
FANG,Diamondback Energy,Energy,2020-08-04,41.070000
FANG,Diamondback Energy,Energy,2020-08-05,41.630000
FANG,Diamondback Energy,Energy,2020-08-06,40.730000
FANG,Diamondback Energy,Energy,2020-08-07,42.010000
FANG,Diamondback Energy,Energy,2020-08-10,44.670000
FANG,Diamondback Energy,Energy,2020-08-11,44.450000
FANG,Diamondback Energy,Energy,2020-08-12,44.570000
FANG,Diamondback Energy,Energy,2020-08-13,44.580000
FANG,Diamondback Energy,Energy,2020-08-14,45.510000
FANG,Diamondback Energy,Energy,2020-08-17,45.080000
FANG,Diamondback Energy,Energy,2020-08-18,44.490000
FANG,Diamondback Energy,Energy,2020-08-19,43.300000
FANG,Diamondback Energy,Energy,2020-08-20,40.630000
FANG,Diamondback Energy,Energy,2020-08-21,39.210000
FANG,Diamondback Energy,Energy,2020-08-24,40.050000
FANG,Diamondback Energy,Energy,2020-08-25,41.060000
FANG,Diamondback Energy,Energy,2020-08-26,39.390000
FANG,Diamondback Energy,Energy,2020-08-27,39.770000
FANG,Diamondback Energy,Energy,2020-08-28,40.140000
FANG,Diamondback Energy,Energy,2020-08-31,38.960000
FANG,Diamondback Energy,Energy,2020-09-01,38.480000
FANG,Diamondback Energy,Energy,2020-09-02,36.320000
FANG,Diamondback Energy,Energy,2020-09-03,35.770000
FANG,Diamondback Energy,Energy,2020-09-04,35.530000
FANG,Diamondback Energy,Energy,2020-09-08,31.990000
FANG,Diamondback Energy,Energy,2020-09-09,32.185000
FANG,Diamondback Energy,Energy,2020-09-10,30.080000
FANG,Diamondback Energy,Energy,2020-09-11,29.620000
FANG,Diamondback Energy,Energy,2020-09-14,31.060000
FANG,Diamondback Energy,Energy,2020-09-15,30.500000
FANG,Diamondback Energy,Energy,2020-09-16,32.910000
FANG,Diamondback Energy,Energy,2020-09-17,33.790000
FANG,Diamondback Energy,Energy,2020-09-18,33.770000
FANG,Diamondback Energy,Energy,2020-09-21,32.080000
FANG,Diamondback Energy,Energy,2020-09-22,31.610000
FANG,Diamondback Energy,Energy,2020-09-23,29.900000
FANG,Diamondback Energy,Energy,2020-09-24,29.990000
FANG,Diamondback Energy,Energy,2020-09-25,29.900000
FANG,Diamondback Energy,Energy,2020-09-28,31.490000
FANG,Diamondback Energy,Energy,2020-09-29,31.200000
FANG,Diamondback Energy,Energy,2020-09-30,30.120000
FANG,Diamondback Energy,Energy,2020-10-01,29.090000
FANG,Diamondback Energy,Energy,2020-10-02,30.470000
FANG,Diamondback Energy,Energy,2020-10-05,30.870000
FANG,Diamondback Energy,Energy,2020-10-06,29.210000
FANG,Diamondback Energy,Energy,2020-10-07,29.470000
FANG,Diamondback Energy,Energy,2020-10-08,31.120000
FANG,Diamondback Energy,Energy,2020-10-09,30.690000
FANG,Diamondback Energy,Energy,2020-10-12,31.200000
FANG,Diamondback Energy,Energy,2020-10-13,30.410000
FANG,Diamondback Energy,Energy,2020-10-14,30.490000
FANG,Diamondback Energy,Energy,2020-10-15,30.630000
FANG,Diamondback Energy,Energy,2020-10-16,29.290000
FANG,Diamondback Energy,Energy,2020-10-19,28.040000
FANG,Diamondback Energy,Energy,2020-10-20,28.450000
FANG,Diamondback Energy,Energy,2020-10-21,27.710000
FANG,Diamondback Energy,Energy,2020-10-22,29.170000
FANG,Diamondback Energy,Energy,2020-10-23,29.030000
FANG,Diamondback Energy,Energy,2020-10-26,27.525000
FANG,Diamondback Energy,Energy,2020-10-27,26.570000
FANG,Diamondback Energy,Energy,2020-10-28,24.600000
FANG,Diamondback Energy,Energy,2020-10-29,25.540000
FANG,Diamondback Energy,Energy,2020-10-30,25.960000
FANG,Diamondback Energy,Energy,2020-11-02,27.710000
FANG,Diamondback Energy,Energy,2020-11-03,28.120000
FANG,Diamondback Energy,Energy,2020-11-04,27.120000
FANG,Diamondback Energy,Energy,2020-11-05,26.200000
FANG,Diamondback Energy,Energy,2020-11-06,24.740000
FANG,Diamondback Energy,Energy,2020-11-09,32.400000
FANG,Diamondback Energy,Energy,2020-11-10,33.725000
FANG,Diamondback Energy,Energy,2020-11-11,32.850000
FANG,Diamondback Energy,Energy,2020-11-12,31.660000
FANG,Diamondback Energy,Energy,2020-11-13,33.600000
FANG,Diamondback Energy,Energy,2020-11-16,35.930000
FANG,Diamondback Energy,Energy,2020-11-17,37.310000
FANG,Diamondback Energy,Energy,2020-11-18,37.740000
FANG,Diamondback Energy,Energy,2020-11-19,39.440000
FANG,Diamondback Energy,Energy,2020-11-20,39.840000
FANG,Diamondback Energy,Energy,2020-11-23,44.490000
FANG,Diamondback Energy,Energy,2020-11-24,47.140000
FANG,Diamondback Energy,Energy,2020-11-25,45.390000
FANG,Diamondback Energy,Energy,2020-11-27,43.520000
FANG,Diamondback Energy,Energy,2020-11-30,39.960000
FANG,Diamondback Energy,Energy,2020-12-01,39.850000
FANG,Diamondback Energy,Energy,2020-12-02,40.520000
FANG,Diamondback Energy,Energy,2020-12-03,41.910000
FANG,Diamondback Energy,Energy,2020-12-04,47.220000
FANG,Diamondback Energy,Energy,2020-12-07,45.640000
FANG,Diamondback Energy,Energy,2020-12-08,46.140000
FANG,Diamondback Energy,Energy,2020-12-09,47.330000
FANG,Diamondback Energy,Energy,2020-12-10,49.940000
FANG,Diamondback Energy,Energy,2020-12-11,50.110000
FANG,Diamondback Energy,Energy,2020-12-14,46.950000
FANG,Diamondback Energy,Energy,2020-12-15,48.160000
FANG,Diamondback Energy,Energy,2020-12-16,47.650000
FANG,Diamondback Energy,Energy,2020-12-17,47.385000
FANG,Diamondback Energy,Energy,2020-12-18,45.840000
FANG,Diamondback Energy,Energy,2020-12-21,45.020000
FANG,Diamondback Energy,Energy,2020-12-22,44.050000
FANG,Diamondback Energy,Energy,2020-12-23,47.800000
FANG,Diamondback Energy,Energy,2020-12-24,48.250000
FANG,Diamondback Energy,Energy,2020-12-28,47.630000
FANG,Diamondback Energy,Energy,2020-12-29,47.000000
FANG,Diamondback Energy,Energy,2020-12-30,49.270000
FANG,Diamondback Energy,Energy,2020-12-31,48.400000
FANG,Diamondback Energy,Energy,2021-01-04,48.940000
FANG,Diamondback Energy,Energy,2021-01-05,53.670000
FANG,Diamondback Energy,Energy,2021-01-06,56.320000
FANG,Diamondback Energy,Energy,2021-01-07,56.790000
FANG,Diamondback Energy,Energy,2021-01-08,56.760000
FANG,Diamondback Energy,Energy,2021-01-11,58.300000
FANG,Diamondback Energy,Energy,2021-01-12,62.870000
FANG,Diamondback Energy,Energy,2021-01-13,61.540000
FANG,Diamondback Energy,Energy,2021-01-14,61.930000
FANG,Diamondback Energy,Energy,2021-01-15,59.235000
FANG,Diamondback Energy,Energy,2021-01-19,60.020000
FANG,Diamondback Energy,Energy,2021-01-20,60.620000
FANG,Diamondback Energy,Energy,2021-01-21,60.780000
FANG,Diamondback Energy,Energy,2021-01-22,63.740000
FANG,Diamondback Energy,Energy,2021-01-25,61.330000
FANG,Diamondback Energy,Energy,2021-01-26,59.610000
FANG,Diamondback Energy,Energy,2021-01-27,56.590000
FANG,Diamondback Energy,Energy,2021-01-28,60.310000
FANG,Diamondback Energy,Energy,2021-01-29,56.690000
FANG,Diamondback Energy,Energy,2021-02-01,57.980000
FANG,Diamondback Energy,Energy,2021-02-02,58.415000
FANG,Diamondback Energy,Energy,2021-02-03,63.580000
FANG,Diamondback Energy,Energy,2021-02-04,65.350000
FANG,Diamondback Energy,Energy,2021-02-05,64.450000
FANG,Diamondback Energy,Energy,2021-02-08,68.930000
FANG,Diamondback Energy,Energy,2021-02-09,66.970000
FANG,Diamondback Energy,Energy,2021-02-10,68.880000
FANG,Diamondback Energy,Energy,2021-02-11,67.770000
FANG,Diamondback Energy,Energy,2021-02-12,69.120000
FANG,Diamondback Energy,Energy,2021-02-16,68.970000
FANG,Diamondback Energy,Energy,2021-02-17,68.840000
FANG,Diamondback Energy,Energy,2021-02-18,65.140000
FANG,Diamondback Energy,Energy,2021-02-19,65.570000
FANG,Diamondback Energy,Energy,2021-02-22,68.400000
FANG,Diamondback Energy,Energy,2021-02-23,71.010000
FANG,Diamondback Energy,Energy,2021-02-24,73.800000
FANG,Diamondback Energy,Energy,2021-02-25,69.060000
FANG,Diamondback Energy,Energy,2021-02-26,69.280000
FANG,Diamondback Energy,Energy,2021-03-01,73.660000
FANG,Diamondback Energy,Energy,2021-03-02,71.010000
FANG,Diamondback Energy,Energy,2021-03-03,74.440000
FANG,Diamondback Energy,Energy,2021-03-04,81.260000
FANG,Diamondback Energy,Energy,2021-03-05,85.270000
FANG,Diamondback Energy,Energy,2021-03-08,84.170000
FANG,Diamondback Energy,Energy,2021-03-09,81.030000
FANG,Diamondback Energy,Energy,2021-03-10,80.940000
FANG,Diamondback Energy,Energy,2021-03-11,84.040000
FANG,Diamondback Energy,Energy,2021-03-12,82.010000
FANG,Diamondback Energy,Energy,2021-03-15,84.290000
FANG,Diamondback Energy,Energy,2021-03-16,82.090000
FANG,Diamondback Energy,Energy,2021-03-17,81.410000
FANG,Diamondback Energy,Energy,2021-03-18,75.170000
FANG,Diamondback Energy,Energy,2021-03-19,75.810000
FANG,Diamondback Energy,Energy,2021-03-22,75.310000
FANG,Diamondback Energy,Energy,2021-03-23,72.130000
FANG,Diamondback Energy,Energy,2021-03-24,74.390000
FANG,Diamondback Energy,Energy,2021-03-25,73.800000
FANG,Diamondback Energy,Energy,2021-03-26,75.790000
FANG,Diamondback Energy,Energy,2021-03-29,74.240000
FANG,Diamondback Energy,Energy,2021-03-30,74.480000
FANG,Diamondback Energy,Energy,2021-03-31,73.490000
FANG,Diamondback Energy,Energy,2021-04-01,81.220000
FANG,Diamondback Energy,Energy,2021-04-05,75.400000
FANG,Diamondback Energy,Energy,2021-04-06,75.460000
FANG,Diamondback Energy,Energy,2021-04-07,76.310000
FANG,Diamondback Energy,Energy,2021-04-08,75.200000
FANG,Diamondback Energy,Energy,2021-04-09,74.800000
FANG,Diamondback Energy,Energy,2021-04-12,73.880000
FANG,Diamondback Energy,Energy,2021-04-13,75.760000
FANG,Diamondback Energy,Energy,2021-04-14,80.340000
FANG,Diamondback Energy,Energy,2021-04-15,79.080000
FANG,Diamondback Energy,Energy,2021-04-16,77.540000
FANG,Diamondback Energy,Energy,2021-04-19,77.670000
FANG,Diamondback Energy,Energy,2021-04-20,74.270000
FANG,Diamondback Energy,Energy,2021-04-21,75.260000
FANG,Diamondback Energy,Energy,2021-04-22,75.280000
FANG,Diamondback Energy,Energy,2021-04-23,76.130000
FANG,Diamondback Energy,Energy,2021-04-26,77.460000
FANG,Diamondback Energy,Energy,2021-04-27,79.320000
FANG,Diamondback Energy,Energy,2021-04-28,83.680000
FANG,Diamondback Energy,Energy,2021-04-29,84.340000
FANG,Diamondback Energy,Energy,2021-04-30,81.730000
FANG,Diamondback Energy,Energy,2021-05-03,83.920000
FANG,Diamondback Energy,Energy,2021-05-04,79.200000
FANG,Diamondback Energy,Energy,2021-05-05,83.120000
FANG,Diamondback Energy,Energy,2021-05-06,82.250000
FANG,Diamondback Energy,Energy,2021-05-07,84.210000
FANG,Diamondback Energy,Energy,2021-05-10,82.760000
FANG,Diamondback Energy,Energy,2021-05-11,79.800000
FANG,Diamondback Energy,Energy,2021-05-12,79.480000
FANG,Diamondback Energy,Energy,2021-05-13,76.200000
FANG,Diamondback Energy,Energy,2021-05-14,78.700000
FANG,Diamondback Energy,Energy,2021-05-17,80.360000
FANG,Diamondback Energy,Energy,2021-05-18,80.000000
FANG,Diamondback Energy,Energy,2021-05-19,77.920000
FANG,Diamondback Energy,Energy,2021-05-20,76.530000
FANG,Diamondback Energy,Energy,2021-05-21,76.310000
FANG,Diamondback Energy,Energy,2021-05-24,77.300000
FANG,Diamondback Energy,Energy,2021-05-25,75.480000
FANG,Diamondback Energy,Energy,2021-05-26,78.290000
FANG,Diamondback Energy,Energy,2021-05-27,79.340000
FANG,Diamondback Energy,Energy,2021-05-28,80.070000
FANG,Diamondback Energy,Energy,2021-06-01,86.610000
FANG,Diamondback Energy,Energy,2021-06-02,86.440000
FANG,Diamondback Energy,Energy,2021-06-03,86.520000
FANG,Diamondback Energy,Energy,2021-06-04,85.820000
FANG,Diamondback Energy,Energy,2021-06-07,87.190000
FANG,Diamondback Energy,Energy,2021-06-08,89.640000
FANG,Diamondback Energy,Energy,2021-06-09,88.280000
FANG,Diamondback Energy,Energy,2021-06-10,86.990000
FANG,Diamondback Energy,Energy,2021-06-11,87.270000
FANG,Diamondback Energy,Energy,2021-06-14,86.440000
FANG,Diamondback Energy,Energy,2021-06-15,90.850000
FANG,Diamondback Energy,Energy,2021-06-16,90.370000
FANG,Diamondback Energy,Energy,2021-06-17,86.890000
FANG,Diamondback Energy,Energy,2021-06-18,86.180000
FANG,Diamondback Energy,Energy,2021-06-21,91.500000
FANG,Diamondback Energy,Energy,2021-06-22,91.330000
FANG,Diamondback Energy,Energy,2021-06-23,91.910000
FANG,Diamondback Energy,Energy,2021-06-24,94.250000
FANG,Diamondback Energy,Energy,2021-06-25,96.310000
FANG,Diamondback Energy,Energy,2021-06-28,92.470000
FANG,Diamondback Energy,Energy,2021-06-29,92.620000
FANG,Diamondback Energy,Energy,2021-06-30,93.890000
NWSA,News Corp (Class A),Communication Services,2020-01-02,14.440000
NWSA,News Corp (Class A),Communication Services,2020-01-03,14.400000
NWSA,News Corp (Class A),Communication Services,2020-01-06,14.360000
NWSA,News Corp (Class A),Communication Services,2020-01-07,14.495000
NWSA,News Corp (Class A),Communication Services,2020-01-08,14.540000
NWSA,News Corp (Class A),Communication Services,2020-01-09,14.430000
NWSA,News Corp (Class A),Communication Services,2020-01-10,14.350000
NWSA,News Corp (Class A),Communication Services,2020-01-13,14.570000
NWSA,News Corp (Class A),Communication Services,2020-01-14,14.670000
NWSA,News Corp (Class A),Communication Services,2020-01-15,14.790000
NWSA,News Corp (Class A),Communication Services,2020-01-16,14.910000
NWSA,News Corp (Class A),Communication Services,2020-01-17,14.910000
NWSA,News Corp (Class A),Communication Services,2020-01-21,14.485000
NWSA,News Corp (Class A),Communication Services,2020-01-22,14.460000
NWSA,News Corp (Class A),Communication Services,2020-01-23,14.345000
NWSA,News Corp (Class A),Communication Services,2020-01-24,13.940000
NWSA,News Corp (Class A),Communication Services,2020-01-27,13.660000
NWSA,News Corp (Class A),Communication Services,2020-01-28,13.510000
NWSA,News Corp (Class A),Communication Services,2020-01-29,13.365000
NWSA,News Corp (Class A),Communication Services,2020-01-30,13.650000
NWSA,News Corp (Class A),Communication Services,2020-01-31,13.620000
NWSA,News Corp (Class A),Communication Services,2020-02-03,13.640000
NWSA,News Corp (Class A),Communication Services,2020-02-04,13.810000
NWSA,News Corp (Class A),Communication Services,2020-02-05,14.085000
NWSA,News Corp (Class A),Communication Services,2020-02-06,14.470000
NWSA,News Corp (Class A),Communication Services,2020-02-07,14.190000
NWSA,News Corp (Class A),Communication Services,2020-02-10,13.760000
NWSA,News Corp (Class A),Communication Services,2020-02-11,14.130000
NWSA,News Corp (Class A),Communication Services,2020-02-12,14.440000
NWSA,News Corp (Class A),Communication Services,2020-02-13,14.400000
NWSA,News Corp (Class A),Communication Services,2020-02-14,14.600000
NWSA,News Corp (Class A),Communication Services,2020-02-18,14.500000
NWSA,News Corp (Class A),Communication Services,2020-02-19,14.610000
NWSA,News Corp (Class A),Communication Services,2020-02-20,14.545000
NWSA,News Corp (Class A),Communication Services,2020-02-21,14.340000
NWSA,News Corp (Class A),Communication Services,2020-02-24,13.610000
NWSA,News Corp (Class A),Communication Services,2020-02-25,12.860000
NWSA,News Corp (Class A),Communication Services,2020-02-26,12.330000
NWSA,News Corp (Class A),Communication Services,2020-02-27,11.930000
NWSA,News Corp (Class A),Communication Services,2020-02-28,12.075000
NWSA,News Corp (Class A),Communication Services,2020-03-02,12.425000
NWSA,News Corp (Class A),Communication Services,2020-03-03,11.835000
NWSA,News Corp (Class A),Communication Services,2020-03-04,11.770000
NWSA,News Corp (Class A),Communication Services,2020-03-05,11.070000
NWSA,News Corp (Class A),Communication Services,2020-03-06,11.020000
NWSA,News Corp (Class A),Communication Services,2020-03-09,10.140000
NWSA,News Corp (Class A),Communication Services,2020-03-10,10.800000
NWSA,News Corp (Class A),Communication Services,2020-03-11,10.090000
NWSA,News Corp (Class A),Communication Services,2020-03-12,9.220000
NWSA,News Corp (Class A),Communication Services,2020-03-13,10.470000
NWSA,News Corp (Class A),Communication Services,2020-03-16,10.140000
NWSA,News Corp (Class A),Communication Services,2020-03-17,10.880000
NWSA,News Corp (Class A),Communication Services,2020-03-18,9.880000
NWSA,News Corp (Class A),Communication Services,2020-03-19,9.670000
NWSA,News Corp (Class A),Communication Services,2020-03-20,9.020000
NWSA,News Corp (Class A),Communication Services,2020-03-23,8.230000
NWSA,News Corp (Class A),Communication Services,2020-03-24,8.680000
NWSA,News Corp (Class A),Communication Services,2020-03-25,8.720000
NWSA,News Corp (Class A),Communication Services,2020-03-26,9.160000
NWSA,News Corp (Class A),Communication Services,2020-03-27,8.530000
NWSA,News Corp (Class A),Communication Services,2020-03-30,8.820000
NWSA,News Corp (Class A),Communication Services,2020-03-31,8.975000
NWSA,News Corp (Class A),Communication Services,2020-04-01,8.640000
NWSA,News Corp (Class A),Communication Services,2020-04-02,8.200000
NWSA,News Corp (Class A),Communication Services,2020-04-03,8.180000
NWSA,News Corp (Class A),Communication Services,2020-04-06,8.930000
NWSA,News Corp (Class A),Communication Services,2020-04-07,8.790000
NWSA,News Corp (Class A),Communication Services,2020-04-08,8.950000
NWSA,News Corp (Class A),Communication Services,2020-04-09,9.490000
NWSA,News Corp (Class A),Communication Services,2020-04-13,9.390000
NWSA,News Corp (Class A),Communication Services,2020-04-14,9.415000
NWSA,News Corp (Class A),Communication Services,2020-04-15,8.930000
NWSA,News Corp (Class A),Communication Services,2020-04-16,8.435000
NWSA,News Corp (Class A),Communication Services,2020-04-17,8.900000
NWSA,News Corp (Class A),Communication Services,2020-04-20,8.770000
NWSA,News Corp (Class A),Communication Services,2020-04-21,8.435000
NWSA,News Corp (Class A),Communication Services,2020-04-22,8.435000
NWSA,News Corp (Class A),Communication Services,2020-04-23,8.675000
NWSA,News Corp (Class A),Communication Services,2020-04-24,8.830000
NWSA,News Corp (Class A),Communication Services,2020-04-27,9.460000
NWSA,News Corp (Class A),Communication Services,2020-04-28,9.810000
NWSA,News Corp (Class A),Communication Services,2020-04-29,10.500000
NWSA,News Corp (Class A),Communication Services,2020-04-30,9.910000
NWSA,News Corp (Class A),Communication Services,2020-05-01,9.475000
NWSA,News Corp (Class A),Communication Services,2020-05-04,9.640000
NWSA,News Corp (Class A),Communication Services,2020-05-05,9.550000
NWSA,News Corp (Class A),Communication Services,2020-05-06,9.670000
NWSA,News Corp (Class A),Communication Services,2020-05-07,9.650000
NWSA,News Corp (Class A),Communication Services,2020-05-08,10.930000
NWSA,News Corp (Class A),Communication Services,2020-05-11,10.700000
NWSA,News Corp (Class A),Communication Services,2020-05-12,10.590000
NWSA,News Corp (Class A),Communication Services,2020-05-13,10.610000
NWSA,News Corp (Class A),Communication Services,2020-05-14,10.730000
NWSA,News Corp (Class A),Communication Services,2020-05-15,10.870000
